variable,value
M_wide_node17node24_t5,1.0
M_timber_node18node19_t2,1.0
M_timber_node18node20_t2,1.0
M_timber_node18node24_t2,1.0
M_wide_node18node24_t2,1.0
M_wide_node18node24_t3,1.0
M_wide_node18node24_t4,1.0
M_wide_node18node24_t5,1.0
M_timber_node19node24_t2,1.0
M_wide_node19node24_t2,1.0
M_wide_node19node24_t3,1.0
M_wide_node19node24_t4,1.0
M_wide_node19node24_t5,1.0
M_timber_node20node24_t2,1.0
M_wide_node20node24_t2,1.0
M_wide_node20node24_t3,1.0
M_wide_node20node24_t4,1.0
M_wide_node20node24_t5,1.0
U_node1node11_t3,1.0
U_node1node11_t4,1.0
U_node1node11_t5,1.0
