OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry,road_access
841,730,1,EcEc_3_4_1_Pv,807,Castelo de Paiva,149610.476175,-9211.89295133,182.0,36.7819,x,m,i,3,Marginal,Ru1.1,Regossolos,4351.00739783,359037.250218,35.9037250218,Matos,4351.00747223,359037.253056,0.0,0.0,0.0,0.0,"POLYGON ((-9176.27018 149207.79901, -9204.65808 149241.04421, -9252.27138 149248.45691, -9277.75008 149252.42351, -9285.16128 149256.76831, -9323.19848 149279.06761, -9363.78008 149302.85841, -9379.75968 149300.80111, -9432.08068 149294.06501, -9464.23688 149260.64961, -9497.16298 149226.43401, -9539.88788 149225.30131, -9539.75568 149228.00051, -9544.14028 149227.88431, -9541.89218 149273.80611, -9560.85348 149342.68431, -9528.60978 149374.38911, -9520.14308 149391.32241, -9492.62638 149393.43911, -9477.72508 149399.16551, -9463.20488 149391.74591, -9445.36418 149409.89841, -9432.40618 149423.08291, -9431.03318 149459.76441, -9430.59708 149471.41691, -9401.60948 149475.98931, -9401.60948 149505.62261, -9402.66788 149544.78111, -9444.16318 149547.89841, -9449.09708 149562.90921, -9476.48438 149595.43021, -9505.45178 149620.20071, -9514.89518 149628.27571, -9515.56098 149628.84511, -9573.43058 149660.81931, -9587.42558 149668.26131, -9611.86578 149681.25761, -9612.35178 149681.51601, -9612.36978 149681.84691, -9616.60468 149684.09891, -9619.02058 149728.52411, -9589.49168 149771.23681, -9576.49118 149823.73621, -9547.23248 149874.21721, -9492.38128 149919.81271, -9555.91718 150021.23041, -9497.48688 150056.93541, -9493.45688 150054.21631, -9449.07618 150024.56031, -9432.20868 149980.37911, -9437.17478 149929.82791, -9408.62978 149883.04061, -9402.26328 149835.02131, -9409.74098 149769.07951, -9401.06908 149702.76771, -9400.87398 149701.27521, -9344.78398 149686.19901, -9255.39038 149654.34711, -9178.86208 149670.96491, -9132.72388 149692.28551, -9065.36998 149738.38761, -9045.64838 149798.92491, -9082.91368 149860.58021, -9087.16518 149863.16341, -9065.12378 149924.98801, -9046.48098 150005.02901, -9012.57048 150036.58971, -8998.81548 150049.39161, -8949.27208 150051.88291, -8876.46568 150032.73221, -8870.39095 150026.99275, -8877.89338 150024.10721, -8882.65588 149998.70711, -8903.29348 149971.71961, -8903.29348 149949.49451, -8886.78348 149935.57741, -8884.13758 149919.70241, -8868.26258 149907.00241, -8849.21258 149897.47731, -8827.51668 149885.30651, -8811.11248 149872.60651, -8792.59158 149863.61061, -8778.30398 149860.96481, -8758.72488 149866.78561, -8741.79148 149867.84401, -8711.09978 149860.96481, -8687.44188 149854.14041, -8683.58308 149853.02731, -8661.35798 149840.32721, -8645.33218 149828.68061, -8633.95718 149820.05131, -8630.82078 149817.67201, -8631.44048 149816.79651, -8643.71688 149818.22611, -8647.71158 149816.60271, -8745.12668 149793.22171, -8874.76598 149760.32021, -8918.69388 149727.79551, -8964.58098 149674.54401, -8995.19038 149628.66621, -9008.29248 149581.80981, -9005.30648 149527.56251, -8988.33488 149501.30331, -8978.99468 149486.85171, -8942.52898 149461.50291, -8925.74058 149449.83261, -8910.71998 149430.49291, -8900.61978 149417.48821, -8879.79718 149390.67831, -8899.60698 149344.71061, -8910.97628 149318.32861, -8913.6107 149316.84025, -8923.63948 149311.17431, -8958.06678 149291.91461, -8961.63542 149290.1978, -8995.00138 149274.14611, -9018.93468 149262.63221, -9066.70168 149245.48901, -9077.89858 149241.33591, -9088.08928 149237.55581, -9095.93318 149234.64641, -9102.46138 149232.22491, -9104.63398 149231.41901, -9105.84448 149230.97001, -9106.11758 149230.86871, -9106.61478 149230.68341, -9172.01888 149205.21591, -9174.76378 149208.43041, -9176.27018 149207.79901))",none
842,731,1,EcEc_3_4_1_Pv,809,Castelo de Paiva,145485.163673,-15349.8658723,135.0,10.2473,x,m,i,3,Marginal,Ru1.1,Regossolos,2568.32167825,201421.24106,20.142124106,Eucalipto,2568.32171844,201421.250232,2.9,0.0,0.0,0.0,"POLYGON ((-15105.92808 145705.70061, -15025.34908 145669.27961, -14957.39878 145614.53541, -14945.62308 145561.02651, -15000.25398 145508.67621, -15046.65978 145429.55581, -15096.92468 145395.31511, -15223.08808 145368.59921, -15281.38148 145347.59291, -15356.55868 145317.07771, -15434.85898 145315.67201, -15403.60608 145257.81731, -15473.23298 145230.68071, -15511.18228 145255.39781, -15533.05268 145316.48631, -15586.14038 145336.82301, -15593.86948 145248.00981, -15637.09868 145274.89321, -15659.67788 145311.14241, -15713.73178 145281.94971, -15752.72438 145200.64181, -15814.99518 145277.94611, -15812.12768 145334.65921, -15782.22338 145383.88811, -15731.72918 145411.62791, -15649.68428 145413.49941, -15625.60028 145415.57901, -15584.95238 145447.18441, -15558.49398 145437.65931, -15543.75848 145416.46941, -15515.21498 145416.10591, -15485.46888 145444.00941, -15469.90318 145484.29171, -15459.78808 145491.87201, -15439.89018 145548.91981, -15439.31228 145550.57691, -15434.20868 145564.24181, -15433.30828 145566.65251, -15430.53238 145574.08481, -15429.41418 145577.07881, -15425.29468 145588.10881, -15422.13038 145596.58131, -15420.82378 145600.07981, -15411.72388 145624.44461, -15361.54458 145661.21071, -15288.08488 145705.43041, -15264.80588 145686.36821, -15224.32458 145711.76831, -15200.51208 145717.32441, -15188.60568 145731.61201, -15181.94748 145744.16501, -15146.45128 145726.20451, -15105.92808 145705.70061))",none
843,732,1,EcEc_1_10_2_Pv,810,Castelo de Paiva,147305.129389,-12462.4053078,361.0,21.6492,x,o,f,4,Marginal,Lu1.2,Leptossolos,2712.41612112,126985.021807,12.6985021807,Eucalipto,2712.4161126,126985.025973,2.9,0.0,0.0,0.0,"POLYGON ((-12258.14398 147591.09791, -12206.43788 147549.28161, -12178.68768 147494.02351, -12375.82278 147479.90601, -12396.83158 147437.45221, -12418.44588 147386.86471, -12468.92468 147356.77781, -12457.51948 147320.30191, -12454.30468 147310.02021, -12441.26558 147243.85161, -12469.30838 147233.38551, -12493.99418 147196.06891, -12435.92798 147181.90981, -12370.74088 147160.41581, -12309.99698 147161.56921, -12314.97658 147203.97811, -12340.79808 147255.51221, -12280.57218 147253.92281, -12253.57308 147164.96431, -12263.80848 147091.67241, -12310.83088 147017.28461, -12365.68228 146968.40431, -12422.17958 147017.10301, -12451.57868 147075.91161, -12501.15338 147048.66351, -12503.43718 147108.45021, -12547.40668 147110.66221, -12531.86218 147151.38551, -12550.10338 147200.27651, -12625.24098 147196.09961, -12676.76408 147148.37501, -12709.28888 147178.88031, -12713.10058 147249.29181, -12707.93758 147309.98591, -12662.28598 147315.35431, -12618.77668 147336.09241, -12605.97578 147390.85921, -12601.23928 147390.31691, -12531.14828 147402.32731, -12480.41368 147440.88791, -12469.44448 147530.61201, -12436.63068 147596.82061, -12384.46688 147614.03281, -12306.66998 147604.57251, -12258.14398 147591.09791))",none
844,733,1,EcEc_3_3_1_Pv,811,Castelo de Paiva,147438.024592,-17748.6800543,195.0,11.791,x,m,i,3,Marginal,Ru1.1,Regossolos,4057.28796669,397280.473977,39.7280473977,Clareira,4057.2877963,397280.484639,0.0,0.0,0.0,0.0,"POLYGON ((-18453.72578 147068.08621, -18425.05698 147069.34801, -18381.54208 147079.21831, -18335.55188 147085.04141, -18295.58798 147099.80971, -18244.39298 147128.87731, -18227.10607 147145.0478, -18198.21608 147172.07201, -18210.49458 147236.06091, -18180.44908 147284.55941, -18121.33518 147313.73261, -18065.24298 147344.37211, -18059.41548 147396.22821, -18037.81848 147441.32081, -18001.22518 147472.42081, -17949.92548 147494.29401, -17849.15648 147496.52631, -17797.59508 147508.40021, -17775.23268 147544.70041, -17746.93568 147577.49581, -17710.92128 147628.73071, -17708.11788 147678.94461, -17662.95358 147716.46041, -17698.56218 147753.06801, -17647.67378 147758.16241, -17585.77148 147763.24031, -17518.93538 147775.00911, -17474.41318 147802.08761, -17437.18148 147836.12091, -17405.73938 147890.38361, -17352.28718 147913.28981, -17291.71688 147889.51981, -17268.20748 147839.68881, -17203.76538 147828.70501, -17152.90028 147818.27721, -17103.28078 147771.07191, -17060.50878 147750.85001, -17088.99238 147692.67711, -17087.59378 147660.96931, -17131.89518 147701.60121, -17176.90688 147700.81141, -17207.30148 147700.27831, -17248.31198 147675.14281, -17280.06208 147618.25731, -17295.93708 147569.30931, -17344.88518 147536.23631, -17389.04788 147491.31181, -17440.76488 147495.42891, -17506.84568 147473.94921, -17543.74638 147426.82201, -17601.76638 147350.66611, -17641.94578 147307.68181, -17700.53258 147262.18621, -17748.90798 147206.88271, -17761.77548 147165.97751, -17796.81388 147114.28331, -17821.70068 147061.53071, -17866.65158 146987.77491, -17901.26528 146948.45441, -17928.43238 146922.19301, -17928.73678 147012.91771, -17929.63908 147016.28511, -17933.11208 147022.30051, -18009.28888 147098.58231, -18011.67968 147100.53431, -18013.43078 147101.76041, -18016.59038 147103.23381, -18019.95778 147104.13611, -18024.86098 147104.31481, -18030.27108 147103.23381, -18036.28648 147099.76081, -18042.27978 147093.87501, -18044.87978 147091.27491, -18063.80948 147084.43421, -18077.63058 147079.43951, -18098.42808 147079.43901, -18101.90058 147079.13521, -18105.26788 147078.23291, -18108.42748 147076.75951, -18111.28338 147074.75991, -18121.47158 147064.67901, -18157.00568 147054.43851, -18173.42498 147054.43811, -18176.89748 147054.13431, -18180.26488 147053.23201, -18181.52848 147052.64281, -18183.42448 147051.75861, -18186.28028 147049.75891, -18188.67858 147047.46831, -18190.49628 147045.66771, -18191.92658 147044.22011, -18193.43328 147042.71351, -18202.97258 147038.49071, -18213.36338 147033.89091, -18216.66708 147032.42851, -18223.42288 147029.43791, -18225.19158 147029.28321, -18226.89538 147029.13411, -18230.26278 147028.23171, -18233.42228 147026.75841, -18236.27818 147024.75881, -18237.56478 147023.57981, -18306.70348 146954.43881, -18340.13298 146954.43791, -18395.79708 147010.10011, -18438.06518 147052.36671, -18443.62148 147057.92291, -18450.67018 147064.97131, -18453.72578 147068.08621))",timber
845,734,1,EcEc_2_10_2_Pv,812,Castelo de Paiva,148039.076344,-10083.8305674,354.0,23.9191,x,m,i,3,Marginal,Ru1.1,Regossolos,3847.15118171,353316.144762,35.3316144762,Eucalipto,3847.15134593,353316.164627,2.9,0.0,0.0,0.0,"POLYGON ((-9789.53378 148484.73641, -9815.27028 148436.54431, -9801.10198 148388.50241, -9840.54118 148335.33571, -9813.83278 148283.01121, -9742.64808 148259.18161, -9698.48458 148208.66421, -9664.33148 148148.01781, -9604.86948 148106.85161, -9545.35008 148064.26281, -9620.52358 148037.26381, -9696.81908 148084.87921, -9756.12258 148088.70261, -9785.79618 148041.82221, -9760.09188 147982.86911, -9781.95678 147935.59761, -9821.21548 147894.98591, -9831.79858 147853.41221, -9793.91908 147830.46741, -9753.05408 147816.74621, -9737.58338 147773.25181, -9784.49468 147720.96441, -9850.21278 147724.72761, -9914.33208 147713.56711, -9969.41768 147745.57841, -10012.99598 147802.23151, -9997.54808 147866.73571, -10004.50268 147911.10491, -10050.14308 147943.22301, -10109.42898 147891.14591, -10173.86138 147884.31911, -10215.77278 147861.51591, -10256.55228 147827.72501, -10303.39178 147781.97041, -10406.65638 147753.00911, -10495.87318 147715.85771, -10538.85278 147698.32011, -10563.33548 147688.33001, -10614.80738 147658.01291, -10682.58678 147682.68901, -10673.55978 147746.81541, -10632.62018 147781.66341, -10573.24348 147781.34821, -10537.28528 147857.79981, -10518.43158 147958.03181, -10493.83028 147958.00721, -10445.20518 147994.28781, -10394.26358 148043.47361, -10347.01988 148073.73581, -10288.98068 148054.17361, -10258.57288 148108.05071, -10196.80598 148137.92401, -10136.62288 148162.97531, -10082.84098 148214.75731, -10071.82848 148261.22821, -10052.42778 148364.57841, -9998.27248 148386.68521, -9962.85548 148424.73181, -9925.79578 148453.39921, -9884.95668 148493.19861, -9813.69658 148528.02001, -9789.53378 148484.73641))",full
846,735,1,PbEc_2_4_1_Pv,813,Castelo de Paiva,149467.59593,-14181.5759572,352.0,25.282,x,o,a,1,Moderada,Tc1.1,Antrossolos,1648.73260406,121083.331001,12.1083331001,Eucalipto,1648.73243797,121083.32501,2.9,0.0,0.0,0.0,"POLYGON ((-13896.97758 149398.60741, -13951.39908 149345.43371, -14030.13628 149328.86261, -14084.76888 149299.22051, -14099.12878 149217.38171, -14178.75778 149223.81741, -14209.85468 149193.83981, -14227.82758 149203.41141, -14257.65228 149219.33071, -14224.73838 149292.35061, -14200.12708 149332.05391, -14196.98408 149393.73981, -14196.98868 149393.74131, -14196.98678 149393.77691, -14277.48708 149421.19601, -14391.78548 149483.07631, -14417.60888 149533.60341, -14394.34948 149595.88141, -14323.89035 149625.56992, -14322.10378 149626.32271, -14243.49008 149681.73381, -14201.05878 149685.44661, -14155.50448 149625.53251, -14118.02978 149588.48491, -14060.67658 149557.18821, -13983.21498 149490.35011, -13914.85568 149440.12011, -13896.97758 149398.60741))",full
847,736,1,PbPb_2_30_1_Pv,814,Castelo de Paiva,149623.944197,-18777.6554446,61.0,22.6482,x,o,a,1,Moderada,Tc1.1,Antrossolos,3715.88059779,165787.20373,16.578720373,Pinheiro bravo,3715.88047042,165787.218137,3.0,0.0,0.0,0.0,"POLYGON ((-19468.26748 149588.56111, -19432.96898 149598.92611, -19432.96878 149600.24901, -19422.54528 149611.38121, -19419.74178 149614.37541, -19405.57858 149629.50161, -19402.29908 149633.00421, -19397.02548 149638.63641, -19393.35878 149642.14961, -19372.41908 149662.21291, -19367.84188 149666.59851, -19367.30128 149667.11651, -19364.07948 149670.20351, -19361.98048 149672.21461, -19349.59808 149684.07901, -19272.57578 149730.37791, -19253.88069 149746.98272, -19242.37148 149757.20511, -19226.19148 149771.57611, -19162.34208 149807.99571, -19103.88308 149820.98701, -19096.65168 149824.47941, -19057.23088 149786.29351, -19034.74128 149757.71841, -19028.12668 149723.32251, -19023.43808 149708.40551, -18974.52088 149697.35561, -18925.93738 149689.43191, -18850.02958 149725.23701, -18805.44798 149734.98291, -18703.00458 149708.58761, -18630.75858 149669.38351, -18551.66258 149676.57501, -18496.49278 149610.36511, -18439.03018 149599.42891, -18408.11418 149581.31831, -18356.25568 149589.78491, -18327.68068 149568.61821, -18309.68898 149549.56821, -18293.81398 149537.92651, -18263.12218 149551.68491, -18240.89718 149553.80161, -18181.63038 149552.74321, -18144.58858 149544.27661, -18119.18858 149529.45981, -18102.25518 149519.93481, -18039.81338 149474.42641, -18002.77168 149450.08461, -17977.37168 149443.73471, -17938.21318 149440.55961, -17885.29638 149443.73471, -17875.51866 149437.86514, -17865.63438 149431.93161, -17877.39838 149426.04181, -17923.89768 149375.71351, -17978.62688 149376.10561, -18037.43448 149384.43601, -18066.12888 149385.62261, -18121.41108 149449.55551, -18154.74858 149455.90551, -18240.47378 149465.43051, -18348.42408 149514.64311, -18480.18678 149559.09321, -18495.04568 149512.94291, -18553.08138 149562.03561, -18619.74648 149574.25761, -18634.91538 149594.54741, -18685.84778 149603.80791, -18730.16558 149603.80791, -18777.12928 149593.88601, -18845.92108 149592.56301, -18898.81148 149573.69691, -18936.44408 149573.27131, -18991.38568 149541.24731, -19049.22528 149536.24101, -19068.80608 149577.10651, -19130.68658 149634.90111, -19190.35598 149632.34401, -19257.03108 149606.94391, -19336.40628 149614.88141, -19414.19398 149578.36891, -19459.89858 149553.16851, -19466.53598 149574.10231, -19468.26748 149588.56111))",timber
848,737,1,EcEc_1_10_2_Pv,815,Castelo de Paiva,149787.104104,-11882.8155366,218.0,21.8084,x,o,a,1,Moderada,Tc1.1,Antrossolos,2725.25840742,174742.03836,17.474203836,Matos,2725.2581496,174742.045927,0.0,0.0,0.0,0.0,"POLYGON ((-11757.33318 150043.07001, -11756.88028 150041.91581, -11737.83028 150034.77211, -11721.16148 150038.74081, -11712.74818 150042.45811, -11716.68938 150030.20981, -11700.02058 150001.63471, -11679.13028 149975.77091, -11667.55528 149942.46111, -11671.34588 149919.90571, -11690.49558 149918.60831, -11732.56448 149894.00211, -11730.18318 149874.95201, -11726.11498 149873.89731, -11725.92418 149872.37051, -11708.91858 149867.96161, -11712.72058 149835.26441, -11696.05188 149813.43621, -11696.05178 149799.14871, -11692.08308 149767.39871, -11722.24568 149749.93611, -11753.20198 149722.15481, -11745.67638 149722.50481, -11748.94298 149719.57331, -11714.81168 149721.16081, -11693.08488 149733.77631, -11689.37908 149722.35011, -11700.81438 149707.94671, -11727.00818 149674.60911, -11720.65818 149642.06531, -11716.94648 149642.28801, -11716.39928 149639.48371, -11678.11438 149641.78081, -11645.25178 149611.10901, -11642.68968 149610.11081, -11640.99318 149608.52741, -11610.50488 149596.64931, -11600.35248 149566.55221, -11607.15168 149549.19641, -11630.17048 149538.87751, -11641.28438 149490.61321, -11646.04558 149461.09001, -11663.50808 149453.94621, -11696.00488 149459.23631, -11706.87438 149468.82721, -11736.24318 149510.89601, -11776.72428 149536.29611, -11812.41238 149587.00051, -11814.89028 149587.05141, -11816.67148 149589.58201, -11849.98588 149590.26581, -11897.69528 149559.83141, -11953.51118 149552.00051, -11981.49018 149557.28201, -11998.74648 149560.53931, -12038.38908 149576.83511, -12026.78708 149634.24401, -11999.49358 149677.47631, -11964.80628 149722.32761, -11932.74668 149756.44421, -11886.40358 149803.60331, -11944.34678 149797.68561, -11990.91308 149757.09321, -12017.12818 149729.33781, -12022.90838 149779.59961, -12041.43778 149785.47481, -12066.30008 149793.35791, -12105.67888 149791.89951, -12123.45018 149791.24131, -12213.99228 149778.17681, -12232.21278 149782.46221, -12246.43298 149827.51161, -12193.48708 149840.19281, -12121.66358 149893.75501, -12061.56588 149929.18771, -12003.24128 149952.33781, -11957.07318 149973.05351, -11915.42418 149992.83461, -11868.07088 150020.32081, -11831.68458 150042.92491, -11790.79858 150068.32451, -11771.13658 150069.97271, -11761.13948 150044.49731, -11757.33318 150043.07001))",full
849,738,1,EcPb_3_9_3_Pv,816,Castelo de Paiva,151428.236708,-8510.42646523,135.0,29.5896,g,o,a,1,Moderada,Tc8.1,Antrossolos,1841.19250935,96050.6008005,9.60506008005,Matos,1841.19245404,96050.6090663,0.0,0.0,0.0,0.0,"POLYGON ((-8555.42138 151183.43371, -8555.44508 151183.19621, -8553.55748 151180.50991, -8547.46108 151171.83431, -8541.53788 151163.40521, -8565.47668 151180.57941, -8566.50038 151180.84671, -8569.72758 151183.16281, -8624.49168 151197.46511, -8686.99028 151180.39941, -8749.39408 151166.25991, -8813.32258 151152.57061, -8850.47838 151168.10031, -8809.02148 151209.27011, -8728.18038 151235.46621, -8629.95128 151253.28091, -8624.35848 151328.62851, -8626.16368 151382.88831, -8630.29078 151381.74401, -8630.41478 151385.47171, -8603.45698 151442.41251, -8588.08548 151442.24521, -8555.67398 151461.42751, -8549.72088 151472.67241, -8557.65838 151515.66721, -8539.13758 151535.51101, -8519.29378 151532.20371, -8512.01768 151542.12551, -8509.37188 151565.93811, -8494.15828 151579.82881, -8465.05398 151596.36531, -8437.27268 151625.46951, -8425.37128 151634.02671, -8257.25178 151633.83521, -8256.79598 151579.39731, -8271.08358 151532.56591, -8280.60858 151490.49711, -8310.77118 151460.33451, -8372.74718 151412.64391, -8411.76938 151382.94301, -8451.26518 151353.17811, -8459.47408 151347.75711, -8493.33398 151325.39681, -8502.83278 151311.33851, -8513.17778 151296.02791, -8516.41898 151285.06091, -8537.58568 151265.21721, -8550.15338 151238.75871, -8553.18208 151205.82601, -8555.30548 151184.59201, -8555.42138 151183.43371))",timber
850,739,1,EcEc_3_3_3_Pv,817,Castelo de Paiva,151485.2452,-16971.8360606,242.0,22.1507,x,o,a,1,Moderada,Tc1.1,Antrossolos,1293.86352435,95910.8867591,9.59108867591,Eucalipto,1293.86363083,95910.8873506,2.9,0.0,0.0,0.0,"POLYGON ((-16772.01658 151520.23581, -16773.29698 151451.15781, -16727.72508 151404.11031, -16737.56238 151361.11481, -16834.35458 151350.43461, -16909.27858 151335.55251, -16974.24328 151310.59871, -16986.48678 151310.01251, -17052.54658 151306.84981, -17072.64448 151323.34751, -17077.44638 151327.28921, -17074.38708 151332.04621, -17093.29428 151347.56661, -17088.80528 151394.20421, -17088.27088 151434.89121, -17090.06768 151439.45241, -17090.01338 151443.58991, -17098.61228 151465.41811, -17122.13858 151492.21201, -17125.97408 151514.26631, -17121.48414 151579.06896, -17129.93458 151648.16531, -16990.31968 151646.99871, -16924.80818 151627.67371, -16877.04708 151598.55861, -16837.31288 151549.81201, -16818.74118 151510.24101, -16772.01658 151520.23581))",timber
851,740,1,EcPb_4_15_3_Pv,818,Castelo de Paiva,151370.451675,-22215.1370882,124.0,10.6587,x,m,i,3,Marginal,Ru1.1,Regossolos,3699.40316679,324518.925128,32.4518925128,Eucalipto,3699.40290919,324518.910824,2.9,0.0,0.0,0.0,"POLYGON ((-22130.25188 151703.33831, -22103.30678 151713.15261, -22042.02228 151727.84271, -22074.43298 151677.73701, -22161.23688 151635.26001, -22165.49448 151561.44921, -22137.63908 151504.18471, -22109.19488 151446.37841, -22086.68528 151403.29431, -22060.98158 151363.11301, -21997.83738 151330.51211, -21940.75648 151350.30981, -21911.29278 151386.59631, -21869.55348 151423.39841, -21839.91148 151471.47181, -21776.74288 151477.46281, -21717.82468 151458.37971, -21719.61768 151405.23831, -21774.30878 151370.01661, -21829.65448 151359.44871, -21869.87508 151344.47041, -21920.74078 151298.44841, -21989.68238 151250.08491, -21998.47118 151183.90251, -22061.92758 151169.58471, -22050.17398 151093.99671, -21983.60768 151037.01551, -21948.45558 151029.67221, -21920.03508 151023.73531, -21878.65738 151003.53671, -21869.96408 150996.01451, -21839.00728 150969.22811, -21887.40748 150924.43251, -21915.40308 150890.69821, -21968.92008 150836.55691, -22027.12848 150818.03601, -22106.50358 150831.26521, -22146.19118 150847.14021, -22140.89958 150900.05701, -22158.86558 151000.14071, -22180.73738 151024.20061, -22215.88798 151063.85391, -22242.28048 151101.63981, -22258.99608 151143.25351, -22271.01188 151189.80911, -22365.79588 151299.57861, -22455.75438 151405.41211, -22503.37948 151450.39141, -22516.60868 151553.57911, -22543.06708 151656.76681, -22535.12948 151744.07951, -22532.48368 151799.64211, -22450.46268 151826.10051, -22420.11178 151812.62061, -22355.23598 151814.07081, -22301.94488 151753.16691, -22256.41748 151721.54391, -22208.98648 151695.82121, -22152.46188 151695.24861, -22130.25188 151703.33831))",full
