variable,value,node_type_info
C_node6node634_wide_t5,0.0,node6transit_node634source
C_node6node638_timber_t0,0.0,node6transit_node638source
C_node6node638_timber_t1,1.0,node6transit_node638source
C_node6node638_timber_t2,0.0,node6transit_node638source
C_node6node638_timber_t3,0.0,node6transit_node638source
C_node6node638_timber_t4,-0.0,node6transit_node638source
C_node6node638_timber_t5,-0.0,node6transit_node638source
C_node6node638_wide_t0,0.0,node6transit_node638source
C_node6node638_wide_t1,0.0,node6transit_node638source
C_node6node638_wide_t2,0.0,node6transit_node638source
C_node6node638_wide_t3,0.0,node6transit_node638source
C_node6node638_wide_t4,0.0,node6transit_node638source
C_node6node638_wide_t5,0.0,node6transit_node638source
C_node6node640_timber_t0,0.0,node6transit_node640source
C_node6node640_timber_t1,1.0,node6transit_node640source
C_node6node640_timber_t2,0.0,node6transit_node640source
C_node6node640_timber_t3,-0.0,node6transit_node640source
C_node6node640_timber_t4,-0.0,node6transit_node640source
C_node6node640_timber_t5,-0.0,node6transit_node640source
C_node6node640_wide_t0,0.0,node6transit_node640source
C_node6node640_wide_t1,0.0,node6transit_node640source
C_node6node640_wide_t2,0.0,node6transit_node640source
C_node6node640_wide_t3,0.0,node6transit_node640source
C_node6node640_wide_t4,-0.0,node6transit_node640source
C_node6node640_wide_t5,0.0,node6transit_node640source
C_node7node461_timber_t0,0.0,node7exit_node461exit
C_node7node461_timber_t1,0.0,node7exit_node461exit
C_node7node461_timber_t2,0.0,node7exit_node461exit
C_node7node461_timber_t3,0.0,node7exit_node461exit
C_node7node461_timber_t4,0.0,node7exit_node461exit
C_node7node461_timber_t5,0.0,node7exit_node461exit
C_node7node461_wide_t0,0.0,node7exit_node461exit
C_node7node461_wide_t1,0.0,node7exit_node461exit
C_node7node461_wide_t2,0.0,node7exit_node461exit
C_node7node461_wide_t3,0.0,node7exit_node461exit
C_node7node461_wide_t4,0.0,node7exit_node461exit
C_node7node461_wide_t5,0.0,node7exit_node461exit
C_node7node460_timber_t0,0.0,node7exit_node460exit
C_node7node460_timber_t1,0.0,node7exit_node460exit
C_node7node460_timber_t2,0.0,node7exit_node460exit
C_node7node460_timber_t3,0.0,node7exit_node460exit
C_node7node460_timber_t4,0.0,node7exit_node460exit
C_node7node460_timber_t5,0.0,node7exit_node460exit
C_node7node460_wide_t0,0.0,node7exit_node460exit
C_node7node460_wide_t1,0.0,node7exit_node460exit
C_node7node460_wide_t2,0.0,node7exit_node460exit
C_node7node460_wide_t3,0.0,node7exit_node460exit
C_node7node460_wide_t4,0.0,node7exit_node460exit
C_node7node460_wide_t5,0.0,node7exit_node460exit
C_node7node463_timber_t0,0.0,node7exit_node463exit
C_node7node463_timber_t1,0.0,node7exit_node463exit
C_node7node463_timber_t2,0.0,node7exit_node463exit
C_node7node463_timber_t3,0.0,node7exit_node463exit
C_node7node463_timber_t4,0.0,node7exit_node463exit
C_node7node463_timber_t5,0.0,node7exit_node463exit
C_node7node463_wide_t0,0.0,node7exit_node463exit
C_node7node463_wide_t1,0.0,node7exit_node463exit
C_node7node463_wide_t2,0.0,node7exit_node463exit
C_node7node463_wide_t3,0.0,node7exit_node463exit
C_node7node463_wide_t4,0.0,node7exit_node463exit
C_node7node463_wide_t5,0.0,node7exit_node463exit
C_node7node606_timber_t0,0.0,node7exit_node606source
C_node7node606_timber_t1,0.0,node7exit_node606source
C_node7node606_timber_t2,0.0,node7exit_node606source
C_node7node606_timber_t3,0.0,node7exit_node606source
C_node7node606_timber_t4,0.0,node7exit_node606source
C_node7node606_timber_t5,0.0,node7exit_node606source
C_node7node606_wide_t0,0.0,node7exit_node606source
C_node7node606_wide_t1,0.0,node7exit_node606source
C_node7node606_wide_t2,0.0,node7exit_node606source
C_node7node606_wide_t3,0.0,node7exit_node606source
C_node7node606_wide_t4,0.0,node7exit_node606source
C_node7node606_wide_t5,0.0,node7exit_node606source
C_node7node607_timber_t0,0.0,node7exit_node607source
C_node7node607_timber_t1,0.0,node7exit_node607source
