variable,value,node_type_info
M_node18node39_timber_t2,1.0,node18transit_node39transit
M_node18node39_timber_t3,1.0,node18transit_node39transit
M_node18node39_timber_t4,1.0,node18transit_node39transit
M_node18node39_timber_t5,1.0,node18transit_node39transit
M_node18node143_timber_t2,1.0,node18transit_node143transit
M_node18node143_timber_t3,1.0,node18transit_node143transit
M_node18node143_timber_t4,1.0,node18transit_node143transit
M_node18node143_timber_t5,1.0,node18transit_node143transit
M_node18node93_timber_t2,1.0,node18transit_node93transit
M_node18node93_timber_t3,1.0,node18transit_node93transit
M_node18node93_timber_t4,1.0,node18transit_node93transit
M_node18node93_timber_t5,1.0,node18transit_node93transit
M_node18node260_timber_t2,1.0,node18transit_node260source
M_node18node260_timber_t3,1.0,node18transit_node260source
M_node18node260_timber_t4,1.0,node18transit_node260source
M_node18node271_timber_t2,1.0,node18transit_node271source
M_node18node271_timber_t3,1.0,node18transit_node271source
M_node18node271_timber_t4,1.0,node18transit_node271source
M_node18node271_timber_t5,1.0,node18transit_node271source
M_node19node134_timber_t2,1.0,node19transit_node134transit
M_node19node134_timber_t3,1.0,node19transit_node134transit
M_node19node134_wide_t5,1.0,node19transit_node134transit
M_node19node241_timber_t2,1.0,node19transit_node241source
M_node19node241_wide_t4,1.0,node19transit_node241source
M_node19node241_wide_t5,1.0,node19transit_node241source
M_node19node242_timber_t2,1.0,node19transit_node242source
M_node19node242_wide_t4,1.0,node19transit_node242source
M_node19node242_wide_t5,1.0,node19transit_node242source
M_node19node263_timber_t4,1.0,node19transit_node263source
M_node21node146_timber_t2,1.0,node21transit_node146transit
M_node21node146_timber_t3,1.0,node21transit_node146transit
M_node21node146_wide_t5,1.0,node21transit_node146transit
M_node21node220_timber_t2,1.0,node21transit_node220exit
M_node21node220_timber_t3,1.0,node21transit_node220exit
M_node21node220_wide_t5,1.0,node21transit_node220exit
