variable,value
C_wide_node32node100_t1,1.0
C_wide_node32node100_t2,1.0
C_wide_node32node100_t3,1.0
C_wide_node32node100_t4,1.0
C_wide_node32node100_t5,1.0
C_timber_node32node101_t1,1.0
C_timber_node32node101_t2,1.0
C_timber_node32node101_t3,1.0
C_timber_node32node101_t4,1.0
C_timber_node32node101_t5,1.0
C_wide_node32node101_t1,1.0
C_wide_node32node101_t2,1.0
C_wide_node32node101_t3,1.0
C_wide_node32node101_t4,1.0
C_wide_node32node101_t5,1.0
C_timber_node33node111_t1,1.0
C_timber_node33node111_t2,1.0
C_timber_node33node111_t3,1.0
C_timber_node33node111_t4,1.0
C_timber_node33node111_t5,1.0
C_wide_node33node111_t1,1.0
C_wide_node33node111_t2,1.0
C_wide_node33node111_t3,1.0
C_wide_node33node111_t4,1.0
C_wide_node33node111_t5,1.0
C_timber_node33node112_t1,1.0
C_timber_node33node112_t2,1.0
C_timber_node33node112_t3,1.0
C_timber_node33node112_t4,1.0
C_timber_node33node112_t5,1.0
C_wide_node33node112_t1,1.0
C_wide_node33node112_t2,1.0
C_wide_node33node112_t3,1.0
C_wide_node33node112_t4,1.0
C_wide_node33node112_t5,1.0
C_timber_node34node106_t1,1.0
C_timber_node34node106_t2,1.0
C_timber_node34node106_t3,1.0
C_timber_node34node106_t4,1.0
C_timber_node34node106_t5,1.0
C_wide_node34node106_t1,1.0
C_wide_node34node106_t2,1.0
C_wide_node34node106_t3,1.0
C_wide_node34node106_t4,1.0
C_wide_node34node106_t5,1.0
C_timber_node34node110_t1,1.0
C_timber_node34node110_t2,1.0
C_timber_node34node110_t3,1.0
C_timber_node34node110_t4,1.0
C_timber_node34node110_t5,1.0
C_wide_node34node110_t1,1.0
C_wide_node34node110_t2,1.0
C_wide_node34node110_t3,1.0
C_wide_node34node110_t4,1.0
C_wide_node34node110_t5,1.0
C_timber_node34node111_t1,1.0
C_timber_node34node111_t2,1.0
C_timber_node34node111_t3,1.0
C_timber_node34node111_t4,1.0
C_timber_node34node111_t5,1.0
C_wide_node34node111_t1,1.0
C_wide_node34node111_t2,1.0
C_wide_node34node111_t3,1.0
